"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-01","Knots","None",24,100.0,2.329167,5.2,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-02","Knots","None",24,100.0,2.354167,4.9,4,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-03","Knots","None",24,100.0,2.45,4.3,21,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-04","Knots","None",24,100.0,2.691667,5.3,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-05","Knots","None",24,100.0,3.191667,5.2,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-06","Knots","None",24,100.0,3.379167,5.8,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-07","Knots","None",24,100.0,2.829167,5.1,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-08","Knots","None",24,100.0,3.233333,5.7,23,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-09","Knots","None",24,100.0,3.0625,5.2,15,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-10","Knots","None",24,100.0,2.666667,5.3,18,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-11","Knots","None",24,100.0,3.325,5.1,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-12","Knots","None",24,100.0,2.866667,5.1,7,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-13","Knots","None",24,100.0,2.583333,4.7,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-14","Knots","None",24,100.0,4.483333,13.3,6,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-15","Knots","None",24,100.0,3.433333,6.3,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-16","Knots","None",24,100.0,2.625,4.6,5,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-17","Knots","None",24,100.0,2.6125,4.8,2,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-18","Knots","None",24,100.0,1.520833,2.8,14,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-19","Knots","None",24,100.0,2.1375,4.7,21,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-20","Knots","None",24,100.0,2.279167,5.1,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-21","Knots","None",24,100.0,2.741667,5.4,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-22","Knots","None",24,100.0,2.608333,4.6,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-23","Knots","None",24,100.0,2.966667,5.4,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-24","Knots","None",24,100.0,3.208333,6.6,4,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-25","Knots","None",24,100.0,2.195833,4.3,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-26","Knots","None",24,100.0,2.545833,4.4,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-27","Knots","None",24,100.0,2.470833,5.3,8,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-28","Knots","None",24,100.0,2.733333,5.2,21,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-29","Knots","None",24,100.0,2.6375,5.9,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-30","Knots","None",24,100.0,2.45,5.8,5,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61103",2,35.345607,-118.851825,"NAD83","Wind Speed - Resultant","1 HOUR","","2024-12-31","Knots","None",24,100.0,2.7875,4.9,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-01","Degrees Compass","None",24,100.0,151.583333,333,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-02","Degrees Compass","None",24,100.0,109.958333,268,8,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-03","Degrees Compass","None",24,100.0,133.875,275,10,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-04","Degrees Compass","None",24,100.0,142.291667,345,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-05","Degrees Compass","None",24,100.0,128.583333,276,10,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-06","Degrees Compass","None",24,100.0,136.166667,350,16,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-07","Degrees Compass","None",24,100.0,126.791667,276,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-08","Degrees Compass","None",24,100.0,136.083333,272,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-09","Degrees Compass","None",24,100.0,211,305,8,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-10","Degrees Compass","None",24,100.0,200.291667,352,1,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-11","Degrees Compass","None",24,100.0,127.5,320,12,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-12","Degrees Compass","None",24,100.0,110.125,299,10,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-13","Degrees Compass","None",24,100.0,130.541667,275,12,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-14","Degrees Compass","None",24,100.0,180.791667,350,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-15","Degrees Compass","None",24,100.0,145.958333,281,12,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-16","Degrees Compass","None",24,100.0,152.666667,356,0,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-17","Degrees Compass","None",24,100.0,163.125,330,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-18","Degrees Compass","None",24,100.0,207.208333,294,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-19","Degrees Compass","None",24,100.0,146.875,292,0,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-20","Degrees Compass","None",24,100.0,121.5,264,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-21","Degrees Compass","None",24,100.0,122.166667,322,6,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-22","Degrees Compass","None",24,100.0,150.208333,320,10,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-23","Degrees Compass","None",24,100.0,142.583333,315,14,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-24","Degrees Compass","None",24,100.0,207,350,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-25","Degrees Compass","None",24,100.0,191.5,352,10,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-26","Degrees Compass","None",24,100.0,127.666667,305,15,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-27","Degrees Compass","None",24,100.0,117.5,331,22,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-28","Degrees Compass","None",24,100.0,147,336,16,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-29","Degrees Compass","None",24,100.0,171.333333,352,21,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-30","Degrees Compass","None",24,100.0,208.416667,313,6,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0007","61104",2,35.345607,-118.851825,"NAD83","Wind Direction - Resultant","1 HOUR","","2024-12-31","Degrees Compass","None",24,100.0,167.083333,300,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Edison","JOHNSON FARM, EDISON, CA. 93320","California","Kern","Not in a city","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-01","Knots","None",24,100.0,2.3625,4.1,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-02","Knots","None",24,100.0,2.916667,4.4,15,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-03","Knots","None",24,100.0,2.345833,4.8,12,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-04","Knots","None",24,100.0,2.141667,4.1,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-05","Knots","None",24,100.0,2.620833,7,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-06","Knots","None",24,100.0,3.070833,6,19,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-07","Knots","None",24,100.0,2.945833,8.3,20,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-08","Knots","None",24,100.0,6.108333,17.5,15,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-09","Knots","None",24,100.0,5.625,13.5,1,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-10","Knots","None",24,100.0,3.404167,6.6,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-11","Knots","None",24,100.0,1.983333,3.1,0,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-12","Knots","None",24,100.0,5.129167,19.5,14,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-13","Knots","None",24,100.0,9.158333,16.4,0,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-14","Knots","None",24,100.0,7.125,16.9,15,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-15","Knots","None",24,100.0,4.245833,10.3,4,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-16","Knots","None",24,100.0,5.458333,15.8,16,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-17","Knots","None",24,100.0,5.0375,15.4,4,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-18","Knots","None",24,100.0,2.954167,7,11,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-19","Knots","None",24,100.0,2.991667,6.1,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
"06","029","0020","61103",1,35.04944,-118.18893,"WGS84","Wind Speed - Resultant","1 HOUR","","2024-12-20","Knots","None",24,100.0,2.575,4.3,13,"","066","Instrumental - RM Young Ultrasonic Anemometer Model 81000","Mojave-Pat Avenue","3200 Pat Avenue","California","Kern","Mojave","Bakersfield, CA","2025-02-18"
